classlabel,Height_mean,Height_std,Height_min,Height_max,Height_median,Height_range,Height_rate_mean,Height_rate_std,Resultant_acceleration_mean,Resultant_acceleration_std,Resultant_acceleration_min,Resultant_acceleration_max,Resultant_acceleration_median,Resultant_acceleration_range,Resultant_acceleration_rate_mean,Resultant_acceleration_rate_std,Resultant_velocity_mean,Resultant_velocity_std,Resultant_velocity_min,Resultant_velocity_max,Resultant_velocity_median,Resultant_velocity_range,Resultant_velocity_rate_mean,Resultant_velocity_rate_std,AGC_mean,AGC_std,AGC_min,AGC_max,AGC_median,AGC_range,AGC_rate_mean,AGC_rate_std
4,5437.9878,78.66538266073583,5315.21,5560.16,5415.115,244.94999999999982,2.9342857142857093,15.685265411219826,0.46414,0.19903708297701714,0.1,0.901,0.5215000000000001,0.801,0.010755102040816325,0.26455056463647814,4730.84,45.75718308637463,4650.16,4801.57,4729.085,151.40999999999985,3.089999999999997,1.8624890083225738,48.26,2.047535103484187,46,52,48.0,6,0.02040816326530612,2.9241415689113617
4,5542.723000000002,48.340519618638744,5414.84,5622.62,5550.040000000001,207.77999999999975,2.1834693877550975,14.469156576835545,0.8168000000000001,0.3632364519152779,0.1,1.45,0.7685,1.3499999999999999,0.01,0.26185157035610684,4806.709,42.100395972009515,4731.05,4882.15,4804.1,151.09999999999945,3.083673469387744,2.267203342318123,48.68,2.1581473536345936,46,52,48.0,6,0.0,2.75532878885513
4,5529.199000000001,57.37540491360385,5419.63,5622.62,5533.735000000001,202.98999999999978,-0.8851020408163429,15.670402638960505,1.14666,0.22417079292360992,0.548,1.575,1.1715,1.027,-0.011530612244897959,0.2572236462009884,4880.3724,43.16806396214683,4806.63,4952.23,4883.105,145.59999999999945,2.9714285714285604,2.1410630584847086,48.74,2.076631888419322,46,52,48.5,6,0.02040816326530612,2.867764513133968
4,5540.585200000001,72.60163266042987,5419.63,5664.25,5524.88,244.6199999999999,0.5665306122448839,17.77547433863158,0.8387600000000001,0.4226361347542351,0.1,1.575,0.8694999999999999,1.4749999999999999,-0.030102040816326524,0.22989955614181254,4950.562800000001,38.38103333887717,4884.06,5012.18,4951.084999999999,128.1199999999999,2.614693877551018,2.267448536455146,48.28,1.876592656918384,46,52,48.0,6,0.02040816326530612,2.8391562120933136
4,5560.1178,54.63362705477273,5467.95,5664.25,5546.6849999999995,196.30000000000018,-0.5638775510203918,17.416448338272108,0.407,0.2564843854896434,0.1,1.115,0.3635,1.015,-0.007346938775510202,0.2423106920262099,5011.441000000001,34.302909220647706,4949.37,5073.3,5011.9400000000005,123.93000000000029,2.5291836734693938,2.404006720706684,48.34,1.9453534383242546,46,52,48.0,6,0.10204081632653061,2.991449706291718
4,5520.2912000000015,34.448652492659264,5454.06,5599.02,5521.485000000001,144.96000000000004,0.9518367346938842,16.311818636763043,0.54432,0.34485431358763663,0.1,1.31,0.5355000000000001,1.21,0.011448979591836736,0.3018213460773415,5074.1208,39.49200363820505,5011.7,5144.46,5074.465,132.76000000000022,2.636326530612251,2.1844381838569387,48.5,2.118962010041709,46,52,48.0,6,-0.02040816326530612,3.2292653863446352
4,5626.922,130.34416858455927,5454.06,5868.93,5598.610000000001,414.8699999999999,7.1216326530612255,15.622213037581687,0.9822399999999999,0.3300513632754757,0.238,1.543,1.002,1.305,0.01138775510204082,0.3310802243446493,5140.6582,37.104495074855784,5075.63,5207.78,5144.205,132.14999999999964,2.696938775510197,2.2158770356380493,48.48,1.8465102220134066,46,52,48.0,6,0.0,2.602981022612657
4,5764.5422,81.209468272856,5598.2,5868.93,5789.66,270.7300000000005,2.2734693877550947,17.797156680844676,1.03276,0.26520094720796156,0.25,1.543,1.0234999999999999,1.293,-0.020142857142857143,0.3041776468058206,5208.475,39.950691170491694,5143.95,5270.99,5210.37,127.03999999999996,2.3326530612244936,2.747441686079758,48.64,1.8736061485808593,46,52,48.5,6,0.061224489795918366,2.5587637581481597
4,5761.3442000000005,51.54139699658906,5659.54,5849.34,5762.96,189.80000000000018,-1.6318367346938782,17.592465418000675,0.5872600000000001,0.3596685590929516,0.1,1.144,0.5740000000000001,1.0439999999999998,-0.019714285714285715,0.2701224967774919,5275.061000000001,36.48130925556266,5212.96,5338.89,5269.4,125.93000000000029,2.570000000000006,2.5859336923487044,48.84,2.052900387257014,46,52,49.0,6,-0.08163265306122448,2.776260402815251
4,5866.9746000000005,163.57169658849915,5659.54,6163.89,5786.014999999999,504.35000000000036,8.943877551020408,17.34551366054846,0.364,0.2573027788423592,0.1,1.009,0.2935,0.9089999999999999,0.007469387755102041,0.23568961793355678,5339.901999999999,38.66584218661217,5266.93,5397.96,5340.120000000001,131.02999999999975,2.674081632653056,2.385233414640057,49.04,1.9074590428106182,46,52,49.0,6,-0.04081632653061224,2.5551802817778837
4,6081.9634,112.67801254211051,5781.69,6195.61,6124.485000000001,413.9200000000001,6.9275510204081785,17.194949250195105,0.7781600000000001,0.42326437884612966,0.1,1.477,0.8955,1.377,0.021306122448979593,0.21959138343022783,5400.2346,31.61645477975038,5341.35,5461.75,5397.635,120.39999999999964,2.4571428571428497,2.745012545973249,48.8,1.907878402833891,46,52,49.0,6,0.0,2.449489742783178
4,6147.948000000001,23.326634562233775,6098.54,6195.61,6147.205,97.06999999999971,-0.7759183673469476,15.009849136329661,1.13974,0.23174889945801252,0.617,1.562,1.159,0.9450000000000001,-0.004959183673469395,0.28647420079613206,5468.5564,48.06473550369332,5397.31,5556.61,5464.145,159.29999999999927,3.1871428571428586,2.2386530206663675,48.84,1.932459572668986,46,52,49.0,6,0.0,2.5071326821120348
4,6179.437999999999,59.70903502820991,6098.91,6320.97,6152.85,222.0600000000004,3.9028571428571386,15.170297106046206,0.8647199999999999,0.3919346904778907,0.1,1.562,0.874,1.462,-0.026877551020408168,0.2809767680608503,5543.6071999999995,39.64055776802342,5466.54,5602.64,5553.695,136.10000000000036,2.7775510204081706,2.554706365660065,49.38,1.9584687896415403,46,52,49.5,6,0.061224489795918366,2.452888037623107
4,6279.549800000001,75.87234554144224,6098.91,6403.38,6302.08,304.47000000000025,4.105714285714292,16.289439298301904,0.43968,0.256808912617923,0.1,1.109,0.4265,1.009,-0.014551020408163267,0.2232615434522324,5592.2136,20.16315637592489,5551.23,5632.61,5595.18,81.38000000000011,1.5083673469387726,3.5635171498536935,48.96,1.989572818471342,46,52,49.0,6,-0.02040816326530612,2.394635125530225
4,6334.246400000001,59.93022091599528,6227.21,6466.9,6330.615,239.6899999999996,2.3710204081632713,16.200552931468017,0.5148800000000001,0.32200712041816715,0.1,1.355,0.451,1.255,0.022122448979591838,0.27844998324566783,5631.1,28.068512180021187,5591.2,5683.5,5628.985000000001,92.30000000000018,1.675102040816325,3.355509099394413,48.96,1.875739854030937,46,52,49.0,6,0.02040816326530612,2.478394772777186
4,6404.0398,99.02351168263021,6227.21,6593.96,6429.395,366.75,6.2016326530612265,15.043874249556932,0.9521999999999999,0.33912587633502694,0.181,1.573,0.9624999999999999,1.392,0.013979591836734697,0.31071047549689546,5680.3902,32.36039601055587,5627.17,5743.33,5682.895,116.15999999999985,2.370612244897956,2.6044431487272575,49.16,1.8478095139921753,46,52,49.0,6,0.04081632653061224,2.7476088578347198
4,6541.386600000001,79.55803015686095,6419.07,6667.49,6539.395,248.42000000000007,1.5518367346938768,17.191173538965078,1.06886,0.23799159733066208,0.443,1.573,1.113,1.13,-0.0037142857142857086,0.29040576820042957,5733.676600000001,32.69071957666275,5680.67,5791.11,5739.575,110.4399999999996,2.2538775510204,2.983263393467336,48.84,1.8369540005128053,46,52,48.5,6,0.0,3.1298431857438063
4,6552.544000000002,66.65222922003436,6437.36,6667.49,6536.8,230.1300000000001,-0.061632653061233396,19.429524487857087,0.66168,0.36620422935842784,0.1,1.241,0.613,1.141,-0.023081632653061228,0.2811349328684842,5796.334,39.92122868850604,5737.13,5866.05,5792.66,128.92000000000007,2.542040816326539,2.7687011465939637,48.88,1.8290981384277882,46,52,49.0,6,0.0,3.0304576336566322
4,6635.4278,148.42913081049826,6437.36,6882.37,6598.504999999999,445.0100000000002,7.503673469387761,18.932028653966295,0.42772000000000004,0.20567119778909249,0.1,0.914,0.436,0.8140000000000001,-0.0035306122448979633,0.28642547928796325,5865.1836,38.313523135310895,5794.21,5920.61,5867.695,126.39999999999964,2.5795918367346866,2.3927125407768957,49.2,1.7888543819998317,46,52,50.0,6,-0.02040816326530612,2.428485678472411
4,6823.1418,88.05555965843386,6591.48,6956.04,6829.385,364.5600000000004,4.582653061224494,18.28373491245762,0.77284,0.34378320843229093,0.1,1.348,0.7775000000000001,1.248,0.009816326530612242,0.27287200209871804,5922.161999999999,27.170758104992164,5869.34,5963.97,5923.195,94.63000000000011,1.853877551020411,2.830296599678102,48.76,1.8499729727755485,46,52,48.5,6,-0.04081632653061224,2.221960741708239
4,6829.501600000001,64.49457237194456,6730.55,6956.04,6805.195,225.48999999999978,-2.139795918367336,16.309357585641138,1.08252,0.2057459831928682,0.654,1.553,1.0194999999999999,0.8989999999999999,-0.0016122448979591806,0.2561244767787033,5972.7234,31.825024154586327,5925.78,6031.74,5963.030000000001,105.96000000000004,2.0922448979591928,2.845767544901832,48.76,1.9448393249829148,46,52,48.5,6,0.0,2.7774602993176543
4,6869.4752,97.76164960228525,6730.55,7036.39,6827.225,305.84000000000015,4.300816326530627,16.61949627625542,0.86504,0.34979845397028275,0.1,1.553,0.918,1.4529999999999998,-0.01730612244897959,0.28505890576937604,6025.554000000001,30.544828956797165,5962.09,6070.88,6029.655,108.78999999999996,2.046326530612235,3.051657758833878,49.04,1.8969449122207,46,52,49.0,6,-0.04081632653061224,2.8064007283167367
4,6980.0828,57.11127156840413,6828.8,7061.33,6995.07,232.52999999999975,2.162040816326541,16.137569295710065,0.47638,0.2664840625628482,0.1,1.164,0.4485,1.0639999999999998,-0.021040816326530605,0.274467719315537,6071.033399999998,24.127939954335076,6028.37,6117.61,6069.92,89.23999999999978,1.755918367346938,3.332339938050102,48.86,1.9596938536414306,46,52,49.0,6,0.0,2.602981022612657
4,6950.733000000002,64.72560773758717,6849.54,7061.33,6938.41,211.78999999999996,-1.7900000000000007,15.69766237634227,0.56304,0.3170850333900987,0.1,1.239,0.548,1.139,0.008306122448979592,0.2948633169399024,6115.093199999999,28.22606706149479,6066.85,6163.39,6116.045,96.53999999999996,1.9702040816326523,3.2468989851202146,49.36,2.076150283577757,46,52,49.0,6,0.02040816326530612,2.6763499048133794
4,6965.515,81.63941492318529,6849.54,7143.61,6951.875,294.0699999999997,4.725714285714275,16.666372840947428,0.98504,0.3030410506845566,0.11,1.539,1.0179999999999998,1.4289999999999998,0.011265306122448979,0.2998919380553945,6170.048799999999,35.52538493190468,6111.68,6233.85,6164.58,122.17000000000007,2.4932653061224506,2.4563265984359273,49.86,2.068912757948,46,52,50.5,6,0.04081632653061224,2.6799267708048107
4,7071.296199999999,69.69813024436166,6951.66,7210.5,7058.495000000001,258.84000000000015,1.575510204081629,18.824860577441243,1.02928,0.2913805099865123,0.383,1.539,1.0234999999999999,1.156,-0.010673469387755105,0.2603752698181248,6231.6896,35.529611084840106,6165.77,6284.48,6235.73,118.70999999999913,2.422653061224472,2.524033680934252,49.8,1.9078784028338913,46,52,50.0,6,0.08163265306122448,2.663714873307711
4,7031.197800000002,90.41848055104668,6921.69,7210.5,7028.594999999999,288.8100000000004,-4.33306122448979,16.80108393054302,0.6352,0.34831543175690627,0.1,1.486,0.556,1.386,-0.0210204081632653,0.24862392629504507,6290.879400000001,32.48706077255997,6237.61,6350.42,6285.95,112.8100000000004,2.302244897959192,2.622343760296897,49.24,1.7153425313913253,46,52,49.0,6,0.0,2.657296462534039
4,6992.4686,57.202390369983696,6921.69,7104.41,6963.07,182.72000000000025,1.1426530612244854,15.369044926112293,0.40156,0.19474138337805857,0.1,0.778,0.4205,0.678,0.0018163265306122432,0.26883123250504043,6344.958999999999,29.86471531757835,6287.42,6383.48,6350.01,96.05999999999949,1.9259183673469364,2.9085152382780097,48.94,1.9121715404220405,46,52,49.0,6,0.0,2.9965967090575756
4,7033.729,47.81702802349811,6945.9,7104.47,7040.344999999999,158.57000000000062,0.09387755102039702,15.718949543799503,0.7146799999999999,0.37934567033248184,0.1,1.475,0.688,1.375,0.028061224489795915,0.3159975722047828,6395.9444,30.014272482270822,6349.6,6456.87,6384.37,107.26999999999953,2.1220408163265216,2.8625812381961797,48.96,2.0587374771932434,46,52,49.0,6,0.08163265306122448,3.2628817530587866
4,7054.660400000001,59.388432710756035,6954.06,7177.87,7054.58,223.8099999999995,1.6963265306122426,15.890377873247783,1.0657400000000001,0.24259330658532194,0.521,1.509,1.0045,0.9879999999999999,-0.00379591836734694,0.3128024726918184,6461.935799999999,46.816372225536725,6385.26,6540.07,6458.835,154.8099999999995,3.1593877551020304,1.7217710485205264,49.4,2.078460969082653,46,52,50.0,6,-0.061224489795918366,2.923571782941629
4,7151.0548,101.14358633625761,6954.06,7323.01,7152.665,368.9499999999998,7.462448979591834,15.89041689524038,0.8751600000000002,0.3411862459126979,0.15,1.509,0.92,1.359,-0.011795918367346938,0.30109039795125037,6532.9408,36.47203316734617,6460.8,6590.23,6538.629999999999,129.42999999999938,2.641428571428559,2.5305254758000357,49.42,2.079326814139615,46,52,50.0,6,0.0,3.1036515689143473
4,7236.4594,53.887174890135036,7129.28,7324.77,7223.0,195.4900000000007,1.3948979591836623,17.952545169162295,0.48119999999999996,0.2741862870385753,0.1,1.126,0.4955,1.0259999999999998,-0.007020408163265306,0.2892824683977278,6584.515399999999,26.231162399710765,6537.19,6635.82,6587.700000000001,98.63000000000011,2.012857142857145,3.0129855015668716,49.08,2.018316129846858,46,52,49.0,6,-0.061224489795918366,3.278925678124705
4,7224.015399999999,41.30676812388013,7159.5,7324.77,7213.23,165.27000000000044,-1.1536734693877684,17.869295943769878,0.50776,0.3045668110612185,0.1,1.251,0.507,1.1509999999999998,0.010020408163265309,0.26468537270178416,6636.9532,34.74363092366711,6585.97,6692.64,6637.83,106.67000000000007,2.060816326530622,2.8634785729409886,48.96,1.9489484344127734,46,52,49.0,6,-0.04081632653061224,2.717736030141515
4,7294.772600000001,105.4448653811081,7159.5,7511.83,7277.415,352.3299999999999,5.866122448979584,18.72720010412956,0.91802,0.3402144317926563,0.122,1.506,0.9495,1.384,0.01328571428571428,0.26217177730702923,6688.965199999999,27.682511897586167,6639.84,6744.08,6687.355,104.23999999999978,2.0740816326530633,2.7566416408727212,49.06,1.859139585937538,46,52,49.0,6,0.0,2.3035022137995855
4,7433.860599999999,83.14617784143778,7286.59,7568.58,7445.25,281.9899999999998,1.2981632653061157,18.599013104547883,1.0626000000000002,0.2565685873212073,0.451,1.506,1.0875,1.055,0.0008163265306122456,0.26905463169305455,6742.045800000001,38.10819854519495,6684.32,6810.21,6742.775,125.89000000000033,2.5691836734693942,2.145983278492693,49.04,1.9693653800145872,46,52,49.0,6,0.061224489795918366,2.4611940296622588
4,7385.237199999999,109.16678289736303,7234.09,7568.58,7363.52,334.4899999999998,-5.138571428571428,15.474617136142761,0.70068,0.3724534032600589,0.1,1.411,0.635,1.311,-0.026755102040816325,0.2813415768814351,6811.730599999999,43.003240873683026,6739.74,6884.74,6812.355,145.0,2.9591836734693877,1.918822807417126,48.74,1.9371112513224429,46,52,48.5,6,0.02040816326530612,2.5192304940958343
4,7333.6462,73.04833372199536,7234.09,7474.99,7304.67,240.89999999999964,1.8522448979591881,15.18630898785868,0.40376000000000006,0.21364564680797968,0.1,0.831,0.3865,0.731,0.0005510204081632635,0.2573454805830283,6878.5364,33.4773476703277,6814.5,6930.46,6886.655,115.96000000000004,2.366530612244899,2.7564207426094445,49.3,1.94164878389476,46,52,49.5,6,0.061224489795918366,2.698511783847444
4,7391.895,66.49795744983454,7272.33,7474.99,7413.6849999999995,202.65999999999985,0.11367346938776772,15.606995905666814,0.65486,0.36924100584848374,0.1,1.545,0.646,1.4449999999999998,0.025693877551020407,0.2524988748474937,6938.5212,33.87608983575299,6888.57,6990.27,6932.74,101.70000000000073,1.9440816326530657,3.160928511460063,49.74,2.057279757349496,46,52,50.0,6,-0.04081632653061224,3.023440287213506
5,1306.6156,61.71477405484038,1204.92,1411.27,1305.99,206.3499999999999,4.211224489795916,0.8886578567362348,0.21114,0.033011519201636266,0.152,0.265,0.2145,0.11300000000000002,0.0008367346938775512,0.03904385129609596,241.98719999999997,12.650286801491895,221.17,263.32,242.135,42.150000000000006,0.8602040816326532,0.25263904876905213,47.0,1.3416407864998738,45,49,47.0,4,0.0,1.9059520091609048
5,1414.7762,63.05112924888816,1307.98,1523.37,1413.85,215.38999999999987,4.395714285714283,0.8861220259636641,0.23698,0.028921611296744865,0.177,0.289,0.2355,0.11199999999999999,0.0018571428571428576,0.03628233955060377,263.244,11.817718392312452,242.61,282.99,263.84000000000003,40.379999999999995,0.8240816326530611,0.23461578115012277,46.92,1.3242356285797476,45,49,47.0,4,0.0,1.979486637221574
5,1527.3618,67.00482268284871,1416.43,1642.62,1525.965,226.18999999999983,4.6161224489795885,0.8991102548143911,0.25298,0.027775161565686705,0.199,0.295,0.2565,0.09599999999999997,0.001326530612244898,0.038034027597800994,283.21160000000003,11.317860285407306,264.36,302.75,283.265,38.389999999999986,0.7834693877551018,0.21169434088055025,46.98,1.240806189539688,45,49,47.0,4,0.02040816326530612,1.8012444215196919
5,1644.165,67.90722471872932,1528.56,1760.6,1644.895,232.03999999999996,4.735510204081632,0.8722058856937112,0.25584,0.02709860513015384,0.207,0.295,0.261,0.088,-0.0010816326530612248,0.03312181396904086,303.764,12.298979957703809,283.54,323.9,303.3,40.35999999999996,0.8236734693877542,0.22782640972810042,47.0,1.3266499161421599,45,49,47.0,4,0.0,1.8626292586293283
5,1761.8664,67.8885462728434,1647.17,1875.86,1762.915,228.68999999999983,4.667142857142854,0.882348443365855,0.2469,0.027222233560088346,0.187,0.288,0.25,0.10099999999999998,0.0012040816326530617,0.0313140638625071,324.16540000000003,11.245097813714201,303.85,343.62,324.485,39.76999999999998,0.8116326530612241,0.23088425352460856,46.9,1.4317821063276355,45,49,47.0,4,-0.02040816326530612,2.0651609209262882
5,1880.3357999999998,68.50615079217341,1765.23,1997.29,1877.8,232.05999999999995,4.735918367346938,0.7716320323418804,0.22762000000000002,0.029635714939916673,0.162,0.276,0.228,0.11400000000000002,-0.0003061224489795921,0.03814109363586876,344.2928,11.968553302717922,325.07,364.47,344.03999999999996,39.400000000000034,0.8040816326530619,0.2207308673137743,47.1,1.5132745950421558,45,49,47.0,4,-0.04081632653061224,1.926815959497497
5,1998.4307999999999,68.01791925191476,1879.74,2110.99,1999.13,231.24999999999977,4.719387755102036,0.7448500963096469,0.19898,0.031190697331095373,0.151,0.259,0.1975,0.10800000000000001,-0.0005306122448979591,0.03670127731793559,364.42960000000005,11.2162282359089,344.46,383.08,364.76,38.620000000000005,0.7881632653061226,0.2120615377512402,47.14,1.400142849854971,45,49,47.0,4,-0.02040816326530612,1.8237637234897053
5,2112.4680000000003,63.96656898724522,2000.97,2218.85,2113.55,217.87999999999988,4.446530612244896,0.8399454574624824,0.17629999999999996,0.028424109484731442,0.104,0.242,0.175,0.138,-0.001142857142857143,0.03667952773826349,383.3602,10.873754731462355,365.05,402.11,383.40999999999997,37.06,0.756326530612245,0.19493268202284147,46.74,1.1968291440301744,45,49,47.0,4,-0.04081632653061224,1.749159374466622
5,2218.478,58.460122579413046,2116.11,2315.42,2220.995,199.30999999999995,4.067551020408162,0.8679239377287777,0.15504,0.02995393797149216,0.091,0.209,0.159,0.118,-0.0011020408163265306,0.04121186915319875,402.74520000000007,11.630639576566717,383.74,422.5,402.595,38.75999999999999,0.7910204081632651,0.21221133957622043,46.88,1.336263447079205,45,49,47.0,4,-0.02040816326530612,1.8788815161606374
5,2317.8272,56.12319035977908,2223.14,2412.35,2317.7,189.21000000000004,3.861428571428572,0.8097089424161016,0.12483999999999998,0.02976532210475808,0.072,0.175,0.12,0.103,0.00014285714285714298,0.040680938724545236,422.87260000000003,11.545955276199537,403.08,442.02,423.05,38.94,0.7946938775510204,0.2194343567021642,47.14,1.371276777313756,45,49,47.0,4,-0.061224489795918366,1.8996042903216483
5,2415.9724,56.71745609810089,2319.98,2509.5,2414.725,189.51999999999998,3.867755102040816,0.8481390560470452,0.11188000000000001,0.025238573652249054,0.072,0.157,0.108,0.085,0.0002448979591836734,0.036451550518375335,442.8208,11.433568793688169,423.6,462.9,442.35,39.299999999999955,0.8020408163265297,0.21953549842501607,46.76,1.3646977687385584,45,49,46.5,4,0.0,1.737932151513777
5,2511.9186,53.763090052935034,2417.1,2600.76,2511.17,183.6600000000003,3.748163265306129,0.8269310695291174,0.12226,0.024257625605157648,0.072,0.158,0.122,0.08600000000000001,0.000510204081632653,0.03338282733955949,463.2271999999999,12.019448246903849,442.68,483.2,463.345,40.51999999999998,0.8269387755102037,0.22082594569564482,46.56,1.2515590277729614,45,49,46.0,4,0.0,1.7023393268304265
5,2602.9815999999996,51.59529611737878,2512.84,2690.06,2602.4750000000004,177.2199999999998,3.616734693877547,0.8254631050361315,0.1414,0.025192856130260417,0.084,0.188,0.1395,0.104,-4.081632653061228e-05,0.03393147908363263,484.0316,11.993206136809286,463.79,505.04,483.505,41.25,0.8418367346938775,0.22416897297904198,46.88,1.2270289320142374,45,49,47.0,4,0.0,1.6288220358559113
5,2689.9746,48.80513908227287,2604.19,2772.66,2691.1949999999997,168.4699999999998,3.4381632653061183,0.9748064663376972,0.16079999999999997,0.027954963781053267,0.092,0.221,0.1655,0.129,0.001693877551020408,0.03819028836996291,504.9777999999999,12.343708889956861,483.81,524.82,505.32000000000005,41.01000000000005,0.836938775510205,0.20645900993217428,46.76,1.3792751719653333,45,49,47.0,4,-0.02040816326530612,1.9534354449237328
5,2774.4828,47.90797528762826,2692.33,2853.67,2775.04,161.34000000000015,3.2926530612244926,0.9580992567348509,0.18084,0.03367394244813043,0.114,0.248,0.178,0.134,0.0019591836734693877,0.0421769640113079,525.7582,11.823393707392134,505.6,546.47,525.2850000000001,40.870000000000005,0.8340816326530613,0.19517567562715418,46.44,1.4305243793798135,45,49,46.0,4,0.0,2.138089935299395
5,2856.5654000000004,46.47757619368723,2777.42,2935.34,2854.6549999999997,157.92000000000007,3.222857142857144,0.9545273432330936,0.20874000000000004,0.034387096417115535,0.141,0.273,0.213,0.13200000000000003,0.0025306122448979598,0.043627880077231805,546.8572,12.528561136858457,525.75,567.66,546.88,41.90999999999997,0.855306122448979,0.21671105601525456,46.52,1.36,45,49,46.0,4,-0.02040816326530612,2.045301194508988
5,2940.2237999999993,50.2722079439525,2855.64,3024.24,2937.69,168.5999999999999,3.4408163265306104,0.9249155212051482,0.231,0.028515960443232496,0.176,0.28,0.236,0.10400000000000004,0.000510204081632653,0.0393825416873298,567.5756,11.339428056123468,547.29,586.4,567.89,39.110000000000014,0.7981632653061227,0.2406171781184005,46.66,1.3207573584879244,45,49,46.0,4,0.02040816326530612,1.789878526471894
5,3027.3132,50.327791544632674,2940.04,3114.85,3026.575,174.80999999999995,3.567551020408162,0.8592700523742064,0.24508000000000002,0.02504862471274621,0.2,0.292,0.242,0.09199999999999997,0.0006122448979591842,0.034210522504961455,587.4372,11.674512416370979,568.12,607.12,586.71,39.0,0.7959183673469388,0.2332023590680086,47.2,1.3266499161421599,45,49,47.0,4,0.04081632653061224,1.7137997367524096
5,3117.1236,53.22269391002299,3028.91,3207.43,3117.375,178.51999999999998,3.6432653061224487,0.8465521615740571,0.25402,0.02388513345158448,0.21,0.294,0.256,0.08399999999999999,-0.001224489795918368,0.02945163126082094,606.9358,10.930060034601823,587.02,624.91,607.425,37.889999999999986,0.7732653061224487,0.22062423271626522,47.4,1.3266499161421599,45,49,47.0,4,-0.02040816326530612,1.9947870421693714
5,3212.0518000000006,55.951520683177144,3119.9,3308.51,3210.17,188.61000000000013,3.8491836734693905,0.9108346401923121,0.24726000000000004,0.02579985271275788,0.196,0.294,0.248,0.09799999999999998,0.0006938775510204082,0.030499383788778592,626.6082,11.689453142042192,607.73,646.7,625.365,38.97000000000003,0.7953061224489801,0.2310234729731104,47.16,1.4333178293735134,45,49,47.0,4,-0.02040816326530612,2.2176453399520204
5,3313.0328000000004,60.54551983557496,3212.91,3417.2,3310.885,204.28999999999996,4.169183673469387,0.9008110557163655,0.23081999999999997,0.023968888167789512,0.184,0.281,0.2305,0.09700000000000003,-0.0006734693877551021,0.03356467272759095,647.064,11.811554512425534,625.82,667.11,647.0150000000001,41.289999999999964,0.842653061224489,0.22873008342160775,47.16,1.5278743403827424,45,49,47.0,4,0.04081632653061224,2.249346242196711
5,3421.1914,64.44927031425568,3313.26,3533.9,3419.765,220.63999999999987,4.50285714285714,0.8244577686242424,0.2053,0.03148412298286233,0.14,0.267,0.2115,0.127,-0.0014081632653061226,0.03806005907281814,668.0142,12.396604872302744,647.33,689.34,667.6,42.00999999999999,0.85734693877551,0.21160972461551003,47.0,1.5620499351813308,45,49,47.0,4,0.061224489795918366,2.122841407991158
5,3533.9306,66.09822552565232,3422.33,3645.1,3535.46,222.76999999999998,4.5463265306122445,0.9172756776933915,0.17453999999999997,0.029425981716843366,0.119,0.234,0.1695,0.11500000000000002,-0.0018979591836734693,0.04073520510087778,688.8307999999998,11.70391230999276,668.09,708.94,689.585,40.85000000000002,0.8336734693877556,0.21043874359616177,46.6,1.4966629547095767,45,49,46.5,4,0.0,1.9691498217271746
5,3648.5130000000004,66.49444958039733,3537.02,3761.84,3647.815,224.82000000000016,4.588163265306126,0.9024494411060331,0.15122,0.024999431993547372,0.096,0.213,0.1535,0.11699999999999999,-0.0016326530612244896,0.032423029027662004,709.1813999999999,11.842641261137647,689.83,729.07,709.37,39.24000000000001,0.8008163265306124,0.2056531331198632,46.68,1.4891608375189027,45,49,46.0,4,-0.061224489795918366,1.9733754699809916
5,3762.6810000000005,65.19775788322787,3650.53,3873.24,3763.87,222.70999999999958,4.545102040816318,0.8342542128323368,0.12606,0.029070541790616838,0.075,0.178,0.1295,0.103,-0.0009183673469387755,0.03404069397521202,729.4438,11.646189400829787,709.8,748.9,729.27,39.10000000000002,0.7979591836734699,0.22678749913211702,47.2,1.3856406460551018,45,49,47.0,4,0.0,2.040408122440814
5,3876.4182,65.69621418894697,3765.9,3985.84,3875.035,219.94000000000005,4.488571428571429,0.9157466007224564,0.11389999999999999,0.027153084539329967,0.071,0.167,0.1155,0.09600000000000002,-0.00018367346938775498,0.0382876723749744,749.5776,11.772874000854678,729.47,768.7,749.255,39.23000000000002,0.8006122448979596,0.20966842787119763,47.02,1.4627371602581238,45,49,47.0,4,0.02040816326530612,2.1332144559409403
5,3989.1055999999994,64.25296756290717,3876.83,4097.86,3988.46,221.02999999999975,4.510816326530607,0.9268507942681724,0.11932000000000001,0.02731551939832007,0.071,0.169,0.1215,0.09800000000000002,0.001959183673469388,0.04000355044634417,769.669,11.59148812706979,749.61,789.64,769.04,40.02999999999997,0.8169387755102036,0.22505513230781274,46.82,1.3811589336495635,45,49,47.0,4,0.0,1.9897697538834456
5,4099.8536,63.47454279504501,3991.08,4206.97,4100.585,215.89000000000033,4.4059183673469455,0.7903755717104278,0.13142,0.030852610910585835,0.08,0.19,0.1365,0.11,0.00038775510204081524,0.046770746275907674,789.6247999999998,11.66653697375533,769.38,808.99,790.095,39.610000000000014,0.8083673469387758,0.2398413330854881,46.94,1.3177253128023307,45,49,47.0,4,-0.04081632653061224,1.8065547735780185
