Time,Height,Resultant_acceleration,Resultant_velocity,AGC,classlabel
66.4,3900.83,0.264,636.03,46,1
66.5,3903.45,0.232,636.98,50,1
66.6,3906.43,0.232,637.3,51,1
66.7,3908.63,0.216,638.25,51,1
66.8,3910.79,0.208,638.97,49,1
66.9,3913.55,0.219,639.82,47,1
67.0,3916.47,0.208,640.14,51,1
67.1,3919.43,0.245,641.05,46,1
67.2,3921.73,0.265,642.04,50,1
67.3,3924.32,0.246,642.6,47,1
67.4,3927.67,0.244,643.3,48,1
67.5,3931.61,0.249,644.21,46,1
67.6,3936.61,0.254,644.73,47,1
67.7,3941.08,0.198,645.02,51,1
67.8,3943.4,0.226,645.89,48,1
67.9,3945.8,0.235,646.91,50,1
68.0,3950.6,0.252,647.49,46,1
68.1,3953.71,0.253,648.04,47,1
68.2,3958.44,0.265,648.93,49,1
68.3,3962.71,0.223,649.69,48,1
68.4,3967.16,0.238,650.24,49,1
68.5,3971.52,0.216,650.73,50,1
68.6,3974.23,0.226,651.02,49,1
68.7,3976.52,0.186,652.04,50,1
68.8,3979.43,0.187,652.43,46,1
68.9,3981.7,0.206,652.91,49,1
69.0,3985.69,0.236,653.18,50,1
69.1,3990.12,0.252,654.06,47,1
69.2,3992.55,0.238,654.66,48,1
69.3,3995.18,0.198,655.16,49,1
69.4,3999.78,0.202,655.49,48,1
69.5,4004.2,0.226,656.32,46,1
69.6,4009.32,0.236,657.32,51,1
69.7,4012.58,0.228,657.76,47,1
69.8,4017.61,0.233,658.32,51,1
69.9,4021.59,0.198,659.37,51,1
70.0,4023.85,0.234,659.95,50,1
70.1,4028.5,0.186,660.52,47,1
70.2,4032.67,0.205,660.92,49,1
70.3,4036.97,0.177,661.25,48,1
70.4,4040.72,0.226,661.71,47,1
70.5,4043.57,0.202,662.69,48,1
70.6,4045.95,0.166,663.21,49,1
70.7,4049.32,0.175,663.85,50,1
70.8,4053.67,0.159,664.69,49,1
70.9,4056.28,0.187,665.39,48,1
71.0,4059.67,0.15,666.38,48,1
71.1,4063.77,0.189,666.79,51,1
71.2,4067.86,0.171,667.3,48,1
71.3,4071.66,0.143,668.08,47,1
71.4,4076.39,0.16,669.1,48,1
71.5,4080.81,0.164,669.64,46,1
71.6,4083.86,0.197,670.46,47,1
71.7,4088.75,0.171,671.42,46,1
71.8,4091.11,0.156,672.22,51,1
71.9,4095.01,0.199,672.97,47,1
72.0,4099.82,0.189,673.62,51,1
72.1,4103.46,0.192,674.66,49,1
72.2,4108.17,0.191,675.2,47,1
72.3,4112.88,0.152,675.92,49,1
72.4,4116.6,0.163,676.57,47,1
72.5,4120.71,0.135,677.62,51,1
72.6,4123.18,0.158,677.91,47,1
72.7,4126.29,0.119,678.63,49,1
72.8,4131.49,0.174,678.92,48,1
72.9,4136.55,0.167,679.28,51,1
73.0,4140.83,0.169,679.55,48,1
73.1,4145.51,0.126,680.31,49,1
73.2,4149.94,0.165,680.99,50,1
73.3,4153.36,0.121,681.76,47,1
73.4,4156.54,0.108,682.09,47,1
73.5,4161.64,0.128,682.7,49,1
73.6,4165.53,0.112,683.0,50,1
73.7,4168.44,0.102,683.42,51,1
73.8,4171.99,0.169,684.17,46,1
73.9,4177.12,0.122,684.49,48,1
74.0,4180.77,0.155,685.29,48,1
74.1,4186.03,0.148,685.95,47,1
74.2,4188.73,0.164,686.32,46,1
74.3,4192.22,0.139,687.07,48,1
74.4,4194.99,0.144,687.34,48,1
74.5,4198.64,0.093,687.84,50,1
74.6,4203.9,0.109,688.17,46,1
74.7,4207.7,0.156,688.48,47,1
74.8,4210.49,0.099,688.86,48,1
74.9,4214.44,0.122,689.3,51,1
75.0,4218.99,0.104,689.88,46,1
75.1,4223.42,0.119,690.5,50,1
75.2,4226.57,0.08,691.08,49,1
75.3,4230.94,0.088,691.62,50,1
75.4,4235.28,0.156,692.3,51,1
75.5,4240.87,0.094,692.95,46,1
75.6,4246.19,0.107,693.38,51,1
75.7,4250.57,0.109,694.09,51,1
75.8,4255.54,0.11,694.69,50,1
75.9,4259.57,0.081,695.17,47,1
76.0,4264.46,0.118,695.52,48,1
76.1,4269.87,0.094,696.51,49,1
76.2,4275.33,0.093,697.52,51,1
76.3,4280.0,0.084,698.5,47,1
76.4,4285.4,0.073,698.81,48,1
76.5,4291.0,0.12,699.42,46,1
76.6,4295.42,0.096,699.84,49,1
76.7,4299.53,0.081,700.48,46,1
76.8,4304.47,0.099,701.13,46,1
76.9,4310.16,0.106,701.42,50,1
77.0,4315.19,0.116,702.01,51,1
77.1,4320.5,0.108,702.42,49,1
77.2,4324.81,0.106,703.06,49,1
77.3,4328.27,0.142,703.41,48,1
77.4,4332.53,0.123,703.87,47,1
77.5,4338.52,0.101,704.45,47,1
77.6,4342.47,0.067,705.15,47,1
77.7,4345.56,0.103,706.11,50,1
77.8,4351.63,0.066,706.89,48,1
77.9,4356.55,0.111,707.39,48,1
78.0,4361.88,0.096,707.83,48,1
78.1,4367.14,0.114,708.55,47,1
78.2,4372.37,0.131,709.55,48,1
78.3,4375.64,0.092,710.31,51,1
78.4,4379.0,0.145,711.18,47,1
78.5,4382.28,0.124,711.68,47,1
78.6,4386.01,0.13,712.57,49,1
78.7,4391.47,0.1,712.9,47,1
78.8,4396.47,0.109,713.39,46,1
78.9,4400.75,0.083,713.69,50,1
79.0,4405.01,0.11,714.33,49,1
79.1,4409.8,0.115,714.71,46,1
79.2,4413.25,0.103,715.11,46,1
79.3,4416.65,0.142,716.15,49,1
79.4,4420.3,0.073,716.49,46,1
79.5,4426.23,0.092,717.51,49,1
79.6,4431.74,0.13,718.23,48,1
79.7,4437.92,0.145,718.96,51,1
79.8,4442.71,0.146,719.96,50,1
79.9,4448.3,0.129,720.54,47,1
80.0,4454.53,0.115,721.26,51,1
80.1,4460.73,0.132,721.81,47,1
80.2,4466.11,0.085,722.23,48,1
80.3,4471.7,0.135,723.13,46,1
80.4,4477.67,0.131,724.11,46,1
80.5,4483.74,0.096,724.81,49,1
80.6,4487.24,0.094,725.84,46,1
80.7,4490.78,0.122,726.79,51,1
80.8,4496.1,0.087,727.56,51,1
80.9,4500.95,0.114,728.08,50,1
81.0,4505.07,0.101,728.74,51,1
81.1,4509.62,0.123,729.74,51,1
81.2,4513.57,0.138,730.02,47,1
81.3,4518.58,0.088,730.7,46,1
81.4,4522.25,0.166,731.26,48,1
81.5,4526.25,0.162,731.88,47,1
81.6,4529.78,0.111,732.35,46,1
81.7,4533.99,0.131,733.36,47,1
81.8,4538.42,0.127,733.71,46,1
81.9,4542.39,0.138,734.35,49,1
82.0,4546.51,0.097,735.19,47,1
82.1,4550.5,0.122,736.12,48,1
82.2,4555.66,0.107,737.09,48,1
82.3,4559.51,0.142,737.85,46,1
82.4,4564.0,0.141,738.65,50,1
82.5,4570.14,0.12,739.56,51,1
82.6,4574.51,0.137,740.39,47,1
82.7,4580.98,0.151,741.39,50,1
82.8,4585.42,0.153,741.91,46,1
82.9,4591.89,0.158,742.53,49,1
83.0,4597.67,0.124,743.01,47,1
83.1,4601.29,0.144,743.96,49,1
83.2,4606.86,0.174,744.28,46,1
83.3,4613.27,0.14,745.12,51,1
83.4,4618.92,0.167,745.48,51,1
83.5,4622.64,0.172,746.47,49,1
83.6,4626.43,0.158,747.44,48,1
83.7,4632.26,0.161,748.12,49,1
83.8,4638.35,0.2,749.08,50,1
83.9,4642.98,0.179,749.51,49,1
84.0,4648.7,0.166,750.51,51,1
84.1,4654.44,0.162,751.54,50,1
84.2,4660.95,0.193,752.09,48,1
84.3,4664.8,0.173,752.54,46,1
84.4,4669.28,0.186,753.02,51,1
84.5,4674.18,0.197,753.49,51,1
84.6,4679.84,0.191,753.88,46,1
84.7,4685.81,0.214,754.78,51,1
84.8,4690.57,0.216,755.04,50,1
84.9,4695.9,0.202,755.9,48,1
85.0,4701.34,0.214,756.6,51,1
85.1,4707.38,0.22,757.21,49,1
85.2,4711.61,0.223,757.53,47,1
85.3,4715.73,0.159,758.0,47,1
85.4,4719.59,0.218,759.05,47,1
85.5,4725.47,0.188,759.95,48,1
85.6,4731.68,0.172,760.52,46,1
85.7,4736.95,0.183,761.21,48,1
85.8,4742.53,0.222,761.56,48,1
85.9,4746.54,0.17,762.54,51,1
86.0,4750.73,0.211,763.0,47,1
86.1,4754.57,0.188,763.65,50,1
86.2,4758.34,0.17,764.42,47,1
86.3,4764.43,0.248,765.06,49,1
86.4,4770.5,0.223,765.87,49,1
86.5,4776.53,0.247,766.35,47,1
86.6,4781.55,0.228,766.77,50,1
86.7,4786.3,0.215,767.08,50,1
86.8,4792.69,0.219,767.84,51,1
86.9,4799.12,0.23,768.58,51,1
87.0,4804.08,0.192,768.96,46,1
87.1,4807.92,0.26,769.36,51,1
87.2,4813.22,0.2,769.95,49,1
87.3,4819.0,0.26,770.74,47,1
87.4,4822.71,0.248,771.07,47,1
87.5,4829.12,0.202,771.89,47,1
87.6,4834.0,0.232,772.64,48,1
87.7,4837.62,0.259,773.2,46,1
87.8,4843.95,0.202,774.22,46,1
87.9,4849.37,0.207,775.22,49,1
88.0,4853.13,0.261,775.8,49,1
88.1,4858.36,0.21,776.46,48,1
88.2,4862.69,0.254,777.14,46,1
88.3,4868.22,0.252,777.72,48,1
88.4,4873.72,0.224,778.22,46,1
88.5,4877.28,0.226,778.74,47,1
88.6,4881.71,0.236,779.41,51,1
88.7,4886.61,0.282,780.28,51,1
88.8,4890.26,0.279,780.64,49,1
88.9,4893.8,0.21,781.65,47,1
89.0,4898.3,0.272,782.46,49,1
89.1,4903.98,0.235,783.06,50,1
89.2,4908.49,0.238,784.1,46,1
89.3,4913.39,0.248,784.84,47,1
89.4,4916.95,0.213,785.26,51,1
89.5,4921.95,0.229,786.15,47,1
89.6,4925.38,0.228,787.2,48,1
89.7,4930.5,0.292,788.02,51,1
89.8,4935.73,0.228,788.86,47,1
89.9,4942.06,0.235,789.91,46,1
90.0,4946.33,0.285,790.6,47,1
90.1,4949.94,0.231,791.57,50,1
90.2,4953.43,0.239,791.83,48,1
90.3,4958.99,0.256,792.2,46,1
90.4,4965.27,0.243,793.03,49,1
90.5,4969.88,0.258,793.91,46,1
90.6,4974.08,0.291,794.62,49,1
90.7,4980.29,0.239,794.96,47,1
90.8,4984.17,0.26,795.9,50,1
90.9,4989.67,0.28,796.17,51,1
91.0,4995.76,0.255,796.45,48,1
91.1,4999.55,0.301,796.94,47,1
91.2,5003.02,0.244,797.2,50,1
91.3,5006.58,0.285,797.68,47,1
91.4,5011.56,0.293,798.52,49,1
91.5,5017.51,0.242,799.54,50,1
91.6,5023.34,0.304,800.08,49,1
91.7,5027.13,0.294,800.33,48,1
91.8,5032.32,0.274,800.75,49,1
91.9,5036.15,0.247,801.51,51,1
92.0,5040.63,0.26,802.47,50,1
92.1,5043.84,0.252,802.78,48,1
92.2,5049.7,0.265,803.22,47,1
92.3,5054.23,0.288,803.63,50,1
92.4,5059.09,0.296,804.64,47,1
92.5,5064.69,0.301,805.63,47,1
92.6,5068.7,0.237,806.54,49,1
92.7,5073.98,0.262,807.08,46,1
92.8,5078.33,0.225,807.95,51,1
92.9,5081.72,0.274,808.36,47,1
93.0,5086.89,0.297,809.08,50,1
93.1,5092.75,0.254,809.34,50,1
93.2,5096.86,0.286,810.09,49,1
93.3,5101.2,0.255,810.44,46,1
93.4,5105.55,0.243,811.24,49,1
93.5,5109.31,0.248,811.82,50,1
93.6,5115.16,0.236,812.19,48,1
93.7,5118.41,0.263,813.2,47,1
93.8,5122.93,0.232,814.15,47,1
93.9,5128.06,0.258,815.14,48,1
94.0,5132.75,0.236,815.55,51,1
94.1,5135.74,0.286,816.09,47,1
94.2,5138.68,0.272,817.06,51,1
94.3,5143.29,0.27,817.77,49,1
94.4,5147.69,0.215,818.17,49,1
94.5,5152.48,0.286,818.56,49,1
94.6,5157.65,0.254,818.97,46,1
94.7,5161.32,0.265,819.59,50,1
94.8,5166.67,0.236,820.54,51,1
94.9,5172.2,0.21,820.93,51,1
95.0,5177.32,0.226,821.35,46,1
95.1,5182.0,0.21,821.88,46,1
95.2,5185.32,0.282,822.58,49,1
95.3,5190.27,0.276,822.86,47,1
95.4,5193.59,0.22,823.85,50,1
95.5,5196.5,0.263,824.61,49,1
95.6,5201.73,0.258,825.05,47,1
95.7,5204.68,0.204,825.65,48,1
95.8,5208.12,0.247,826.11,46,1
95.9,5211.38,0.266,826.73,49,1
96.0,5216.54,0.226,827.74,46,1
96.1,5220.15,0.254,828.42,50,1
96.2,5223.38,0.259,829.16,48,1
96.3,5226.02,0.227,830.07,49,1
96.4,5229.96,0.214,831.1,47,1
96.5,5235.42,0.203,831.83,51,1
96.6,5239.25,0.215,832.66,51,1
96.7,5241.89,0.26,832.95,49,1
96.8,5245.03,0.238,833.84,49,1
96.9,5248.08,0.209,834.31,47,1
97.0,5252.97,0.205,834.78,48,1
97.1,5256.53,0.238,835.42,47,1
97.2,5261.09,0.202,836.34,51,1
97.3,5265.24,0.251,836.98,51,1
97.4,5269.44,0.241,837.88,49,1
97.5,5272.41,0.199,838.4,46,1
97.6,5276.55,0.223,839.27,48,1
97.7,5280.66,0.194,839.92,49,1
97.8,5283.42,0.181,840.5,50,1
97.9,5286.61,0.212,841.35,46,1
98.0,5289.76,0.184,842.38,48,1
98.1,5292.21,0.195,843.2,51,1
98.2,5295.42,0.177,843.78,46,1
98.3,5300.62,0.176,844.42,48,1
98.4,5305.19,0.175,844.77,50,1
98.5,5307.66,0.203,845.08,51,1
98.6,5311.08,0.157,845.9,46,1
98.7,5315.54,0.182,846.61,49,1
98.8,5318.06,0.161,847.39,49,1
98.9,5320.79,0.204,848.37,51,1
99.0,5323.32,0.18,848.7,50,1
99.1,5328.31,0.211,849.74,50,1
99.2,5332.95,0.194,850.07,51,1
99.3,5337.99,0.218,850.53,47,1
99.4,5341.15,0.201,850.79,49,1
99.5,5344.47,0.202,851.31,48,1
99.6,5349.17,0.179,851.87,46,1
99.7,5353.24,0.171,852.91,50,1
99.8,5357.19,0.163,853.52,51,1
99.9,5361.65,0.149,854.29,47,1
100.0,5365.95,0.192,854.75,50,1
100.1,5370.5,0.137,855.25,49,1
100.2,5373.36,0.167,855.9,46,1
100.3,5378.1,0.196,856.93,46,1
100.4,5382.36,0.125,857.79,51,1
100.5,5384.55,0.157,858.52,46,1
100.6,5389.59,0.159,859.38,46,1
100.7,5392.88,0.137,860.17,46,1
100.8,5397.55,0.164,860.68,48,1
100.9,5401.67,0.181,861.22,50,1
101.0,5406.21,0.177,861.83,51,1
101.1,5409.67,0.15,862.82,47,1
101.2,5414.24,0.119,863.3,46,1
101.3,5416.81,0.158,863.83,50,1
101.4,5420.96,0.116,864.46,49,1
101.5,5423.55,0.104,864.72,47,1
101.6,5427.57,0.173,865.48,46,1
101.7,5431.32,0.113,865.88,51,1
101.8,5434.13,0.119,866.9,50,1
101.9,5438.41,0.164,867.32,49,1
102.0,5440.55,0.134,868.33,50,1
102.1,5444.07,0.166,868.91,49,1
102.2,5446.71,0.165,869.55,48,1
102.3,5448.82,0.17,870.38,50,1
102.4,5452.47,0.116,871.39,51,1
102.5,5455.21,0.106,872.39,46,1
102.6,5458.58,0.124,873.14,51,1
102.7,5461.51,0.127,874.09,48,1
102.8,5466.44,0.118,874.48,51,1
102.9,5469.62,0.136,875.44,48,1
103.0,5472.86,0.115,875.74,46,1
103.1,5477.25,0.093,876.5,46,1
103.2,5480.1,0.087,877.5,46,1
103.3,5484.18,0.158,877.86,50,1
103.4,5487.6,0.121,878.73,47,1
103.5,5491.67,0.142,879.48,51,1
103.6,5493.84,0.145,880.39,48,1
103.7,5498.69,0.126,880.76,48,1
103.8,5502.8,0.102,881.22,46,1
103.9,5506.3,0.13,882.22,51,1
104.0,5511.2,0.114,883.04,49,1
104.1,5515.39,0.088,883.68,46,1
104.2,5517.57,0.095,884.06,48,1
104.3,5522.21,0.145,884.56,51,1
104.4,5526.81,0.129,885.23,46,1
104.5,5530.73,0.139,885.85,46,1
104.6,5535.26,0.085,886.35,50,1
104.7,5538.48,0.088,887.29,48,1
104.8,5541.41,0.082,887.83,50,1
104.9,5545.78,0.094,888.81,49,1
105.0,5550.34,0.089,889.26,50,1
105.1,5553.53,0.137,890.18,49,1
105.2,5556.19,0.085,890.67,49,1
105.3,5559.75,0.105,890.97,47,1
105.4,5564.25,0.126,891.24,48,1
105.5,5567.64,0.082,891.93,50,1
105.6,5570.29,0.142,892.66,47,1
105.7,5575.13,0.105,893.07,49,1
105.8,5579.95,0.136,893.63,50,1
105.9,5583.0,0.066,894.41,51,1
106.0,5585.85,0.137,895.17,49,1
106.1,5587.96,0.134,896.16,50,1
106.2,5591.07,0.077,896.74,49,1
106.3,5595.37,0.104,897.51,47,1
106.4,5600.27,0.087,898.49,48,1
106.5,5604.07,0.072,898.9,49,1
106.6,5606.67,0.083,899.51,48,1
106.7,5610.58,0.074,899.83,51,1
106.8,5613.25,0.094,900.17,50,1
106.9,5617.78,0.078,901.13,48,1
107.0,5621.07,0.082,902.0,50,1
107.1,5624.73,0.084,902.78,49,1
107.2,5627.6,0.134,903.05,49,1
107.3,5631.07,0.121,904.04,50,1
107.4,5635.63,0.13,903.95,50,1
107.5,5638.41,0.147,903.95,48,1
107.6,5640.62,0.081,904.11,48,1
107.7,5642.86,0.079,904.21,51,1
107.8,5646.81,0.078,904.39,46,1
107.9,5651.72,0.074,904.6,47,1
108.0,5656.14,0.104,904.83,49,1
108.1,5658.67,0.108,904.67,50,1
108.2,5662.39,0.098,904.53,46,1
108.3,5665.27,0.114,904.79,48,1
108.4,5668.15,0.129,904.74,51,1
108.5,5672.13,0.099,904.8,46,1
108.6,5674.61,0.106,905.1,48,1
108.7,5678.03,0.111,904.97,46,1
108.8,5681.0,0.103,905.01,49,1
108.9,5683.68,0.08,905.31,46,1
109.0,5687.42,0.131,905.24,50,1
109.1,5691.01,0.099,905.56,51,1
109.2,5694.6,0.107,905.45,47,1
109.3,5699.17,0.131,905.64,51,1
109.4,5703.1,0.108,905.89,49,1
109.5,5706.51,0.091,905.73,49,1
109.6,5710.23,0.131,905.63,50,1
109.7,5714.54,0.105,905.88,51,1
109.8,5717.47,0.127,905.73,51,1
109.9,5722.82,0.118,905.69,51,1
110.0,5728.07,0.126,906.02,49,1
110.1,5732.33,0.121,906.02,49,1
110.2,5735.29,0.139,906.14,48,1
110.3,5739.06,0.1,906.28,49,1
110.4,5742.72,0.176,906.53,49,1
110.5,5747.78,0.133,906.69,49,1
110.6,5750.54,0.126,906.8,49,1
110.7,5754.03,0.113,906.64,46,1
110.8,5758.59,0.163,906.55,50,1
110.9,5763.62,0.166,906.58,50,1
111.0,5766.65,0.159,906.82,48,1
111.1,5770.28,0.171,906.65,47,1
111.2,5773.67,0.16,906.89,47,1
111.3,5776.55,0.114,906.83,51,1
111.4,5781.32,0.137,907.13,48,1
111.5,5786.15,0.121,907.22,50,1
111.6,5789.72,0.16,907.4,47,1
111.7,5794.91,0.192,907.42,47,1
111.8,5799.71,0.167,907.36,47,1
111.9,5804.0,0.196,907.34,49,1
112.0,5809.35,0.126,907.26,47,1
112.1,5814.52,0.148,907.49,50,1
112.2,5817.82,0.155,907.47,49,1
112.3,5822.3,0.193,907.68,49,1
112.4,5825.08,0.184,907.83,46,1
112.5,5830.34,0.134,907.67,49,1
112.6,5833.64,0.17,907.66,51,1
112.7,5838.31,0.141,907.85,51,1
112.8,5842.63,0.165,908.18,47,1
112.9,5846.71,0.168,908.18,47,1
113.0,5852.23,0.192,908.25,49,1
113.1,5856.29,0.193,908.52,48,1
113.2,5859.83,0.205,908.46,49,1
113.3,5863.14,0.165,908.3,49,1
113.4,5867.55,0.213,908.41,48,1
113.5,5870.89,0.156,908.68,48,1
113.6,5875.29,0.19,908.99,47,1
113.7,5879.08,0.175,909.17,47,1
113.8,5884.13,0.173,909.31,50,1
113.9,5888.76,0.185,909.36,46,1
114.0,5892.03,0.224,909.2,51,1
114.1,5896.66,0.202,909.41,50,1
114.2,5900.47,0.204,909.49,50,1
114.3,5904.66,0.221,909.44,50,1
114.4,5910.04,0.195,909.73,50,1
114.5,5913.38,0.199,909.57,50,1
114.6,5919.2,0.202,909.79,49,1
114.7,5923.21,0.217,909.95,50,1
114.8,5927.64,0.217,909.97,48,1
114.9,5931.34,0.195,909.94,47,1
115.0,5935.29,0.226,909.94,50,1
115.1,5939.63,0.206,910.27,48,1
115.2,5944.95,0.208,910.54,48,1
115.3,5948.86,0.223,910.76,49,1
115.4,5952.57,0.227,910.61,51,1
115.5,5957.37,0.228,910.73,51,1
115.6,5962.89,0.24,910.93,48,1
115.7,5968.25,0.214,911.11,46,1
115.8,5972.45,0.249,911.26,46,1
115.9,5976.9,0.211,911.23,47,1
116.0,5981.16,0.269,911.55,51,1
116.1,5986.26,0.241,911.59,46,1
116.2,5991.34,0.266,911.82,49,1
116.3,5996.69,0.223,912.15,46,1
116.4,6001.52,0.22,912.34,47,1
116.5,6005.18,0.249,912.23,48,1
116.6,6009.33,0.231,912.52,46,1
116.7,6013.43,0.217,912.43,50,1
116.8,6018.84,0.245,912.78,47,1
116.9,6024.41,0.212,912.77,48,1
117.0,6027.76,0.266,912.84,50,1
117.1,6033.71,0.23,912.95,48,1
117.2,6039.86,0.25,913.23,46,1
117.3,6044.51,0.286,913.44,48,1
117.4,6048.23,0.286,913.38,50,1
117.5,6054.11,0.24,913.25,47,1
117.6,6060.38,0.245,913.51,46,1
117.7,6065.04,0.245,913.69,47,1
117.8,6069.68,0.252,913.98,46,1
117.9,6074.06,0.235,914.06,50,1
118.0,6078.49,0.222,914.01,48,1
118.1,6083.68,0.242,914.25,48,1
118.2,6088.25,0.29,914.56,51,1
118.3,6093.16,0.219,914.85,51,1
118.4,6098.02,0.277,914.79,50,1
118.5,6104.12,0.286,915.11,48,1
118.6,6109.45,0.236,915.36,47,1
118.7,6115.25,0.261,915.45,49,1
118.8,6119.72,0.274,915.32,48,1
118.9,6124.32,0.287,915.52,48,1
119.0,6129.16,0.263,915.43,51,1
119.1,6134.72,0.281,915.31,51,1
119.2,6140.92,0.238,915.5,50,1
119.3,6146.69,0.228,915.37,51,1
119.4,6150.37,0.269,915.4,51,1
119.5,6156.71,0.294,915.49,47,1
119.6,6161.6,0.225,915.64,46,1
119.7,6167.88,0.28,915.53,48,1
119.8,6173.73,0.232,915.69,46,1
119.9,6177.38,0.264,915.52,49,1
120.0,6181.92,0.297,915.75,48,1
120.1,6186.02,0.231,915.67,51,1
120.2,6192.05,0.256,915.73,50,1
120.3,6197.3,0.253,915.57,47,1
120.4,6203.82,0.245,915.85,50,1
120.5,6209.61,0.289,915.95,50,1
120.6,6214.11,0.231,916.27,46,1
120.7,6218.06,0.236,916.28,47,1
120.8,6222.18,0.288,916.57,50,1
120.9,6227.78,0.238,916.72,46,1
121.0,6231.54,0.277,916.87,51,1
121.1,6236.32,0.263,916.81,46,1
121.2,6240.1,0.236,916.92,47,1
121.3,6245.85,0.25,917.27,50,1
121.4,6251.99,0.233,917.23,47,1
121.5,6257.92,0.228,917.58,51,1
121.6,6261.6,0.235,917.88,48,1
121.7,6266.53,0.284,917.87,50,1
121.8,6272.69,0.242,917.84,46,1
121.9,6278.2,0.282,918.04,48,1
122.0,6282.18,0.238,918.18,50,1
122.1,6286.47,0.248,918.53,49,1
122.2,6292.52,0.286,918.65,48,1
122.3,6298.64,0.292,918.64,49,1
122.4,6304.85,0.257,918.72,48,1
122.5,6309.53,0.271,918.92,49,1
122.6,6315.13,0.233,919.07,50,1
122.7,6318.84,0.241,919.27,48,1
122.8,6323.78,0.261,919.23,50,1
122.9,6328.21,0.275,919.37,47,1
123.0,6332.61,0.237,919.52,50,1
123.1,6336.59,0.242,919.78,50,1
123.2,6343.0,0.257,919.67,49,1
123.3,6349.0,0.248,919.84,48,1
123.4,6354.82,0.212,920.18,48,1
123.5,6361.4,0.219,920.53,49,1
123.6,6365.99,0.266,920.84,51,1
123.7,6371.39,0.249,920.78,48,1
123.8,6376.45,0.216,921.03,46,1
123.9,6382.14,0.213,921.36,50,1
124.0,6387.42,0.271,921.41,49,1
124.1,6393.26,0.198,921.6,46,1
124.2,6399.39,0.272,921.46,51,1
124.3,6404.52,0.204,921.48,49,1
124.4,6410.86,0.246,921.39,48,1
124.5,6415.15,0.212,921.23,49,1
124.6,6420.15,0.216,921.41,50,1
124.7,6424.52,0.213,921.3,50,1
124.8,6429.63,0.265,921.63,47,1
124.9,6434.04,0.253,921.66,47,1
125.0,6440.05,0.248,921.95,48,1
125.1,6445.4,0.241,922.01,48,1
125.2,6448.96,0.207,921.87,46,1
125.3,6453.67,0.184,922.04,48,1
125.4,6458.27,0.191,921.97,48,1
125.5,6463.76,0.249,921.84,50,1
125.6,6467.53,0.252,921.95,51,1
125.7,6471.92,0.229,922.01,49,1
125.8,6477.85,0.187,922.19,47,1
125.9,6482.81,0.227,922.31,49,1
126.0,6486.33,0.182,922.29,47,1
126.1,6492.21,0.196,922.23,48,1
126.2,6496.82,0.181,922.24,51,1
126.3,6500.6,0.228,922.35,50,1
126.4,6505.4,0.199,922.61,50,1
126.5,6509.19,0.182,922.77,48,1
126.6,6515.07,0.199,923.1,51,1
126.7,6519.98,0.235,923.28,46,1
126.8,6524.53,0.189,923.17,51,1
126.9,6530.39,0.178,923.43,49,1
127.0,6536.67,0.156,923.45,49,1
127.1,6542.34,0.17,923.71,46,1
127.2,6545.98,0.198,923.88,49,1
127.3,6550.22,0.171,924.08,49,1
127.4,6555.18,0.171,924.07,51,1
127.5,6560.36,0.165,924.4,51,1
127.6,6566.46,0.19,924.36,46,1
127.7,6571.22,0.193,924.32,51,1
127.8,6575.0,0.205,924.26,46,1
127.9,6580.34,0.199,924.46,48,1
128.0,6586.19,0.159,924.47,49,1
128.1,6590.49,0.161,924.41,46,1
128.2,6596.57,0.209,924.54,49,1
128.3,6602.01,0.191,924.6,48,1
128.4,6608.0,0.203,924.93,51,1
128.5,6612.27,0.175,924.84,49,1
128.6,6616.02,0.14,925.1,48,1
128.7,6621.27,0.169,924.96,49,1
128.8,6626.78,0.127,925.3,46,1
128.9,6630.84,0.188,925.38,50,1
129.0,6635.49,0.159,925.6,50,1
129.1,6640.76,0.12,925.47,48,1
129.2,6644.93,0.113,925.62,49,1
129.3,6650.47,0.117,925.49,46,1
129.4,6656.4,0.16,925.39,47,1
129.5,6661.6,0.115,925.69,50,1
129.6,6666.38,0.159,925.93,48,1
129.7,6671.99,0.16,926.05,49,1
129.8,6677.98,0.149,926.39,51,1
129.9,6683.42,0.158,926.25,47,1
130.0,6687.14,0.108,926.54,51,1
130.1,6690.61,0.174,926.5,50,1
130.2,6694.09,0.162,926.74,48,1
130.3,6698.62,0.169,926.85,50,1
130.4,6702.51,0.164,927.2,49,1
130.5,6706.87,0.1,927.2,50,1
130.6,6712.58,0.124,927.51,48,1
130.7,6717.49,0.094,927.47,48,1
130.8,6721.21,0.118,927.55,49,1
130.9,6727.07,0.116,927.81,50,1
131.0,6731.51,0.159,928.0,48,1
131.1,6736.52,0.099,927.92,48,1
131.2,6741.9,0.126,927.79,46,1
131.3,6745.86,0.123,927.73,51,1
131.4,6749.48,0.141,927.89,49,1
131.5,6754.85,0.143,928.1,51,1
131.6,6757.88,0.086,927.99,46,1
131.7,6762.22,0.091,928.29,50,1
131.8,6767.83,0.14,928.26,48,1
131.9,6773.53,0.155,928.32,47,1
132.0,6778.76,0.135,928.36,51,1
132.1,6783.91,0.152,928.27,47,1
132.2,6787.72,0.126,928.3,48,1
132.3,6793.48,0.112,928.3,46,1
132.4,6796.7,0.13,928.54,49,1
132.5,6800.62,0.079,928.65,46,1
132.6,6805.09,0.123,928.58,51,1
132.7,6808.3,0.117,928.72,46,1
132.8,6811.74,0.101,928.55,46,1
